"gap","event_set","weighting","panel","mbar","lb","ub","method","status","num_pre","num_post","grid_lb","grid_ub","grid_points","event_block","event_block_note"
"b_black_white","primary","unweighted","unbalanced",,-0.0347017823052142,0.0877944265188082,"original","ok",4,8,,,,,
"b_black_white","primary","unweighted","unbalanced",0,-0.0319065057295066,0.0844583975192822,"C-LF","ok",4,8,-0.624992141642688,0.624992141642688,1000,,
"b_black_white","primary","unweighted","unbalanced",0.5,-0.833948473282986,0.925288666155691,"C-LF","ok",4,8,-1.87497642492806,1.87497642492806,2998,,
"b_black_white","primary","unweighted","unbalanced",1,-1.70230592333309,1.7961485872434,"C-LF","ok",4,8,-1.87497642492806,1.87497642492806,2998,,
"b_black_white","primary","unweighted","unbalanced",1.5,-2.56816090234558,2.66200356625589,"C-LF","ok",4,8,-5.62492927478419,5.62492927478419,8992,,
"b_black_white","primary","unweighted","unbalanced",2,-3.43276464583927,3.52660730974958,"C-LF","ok",4,8,-5.62492927478419,5.62492927478419,8992,,
